id,label
3791,1
3798,0
3799,0
38,1
380,1
3803,0
3804,1
3807,0
3808,0
3809,0
381,1
3810,0
3811,1
3813,1
3814,0
3815,1
3816,1
3817,1
3818,0
3819,1
382,1
3822,0
3824,1
3830,1
3831,1
3832,1
3836,0
3837,0
3839,1
384,1
3840,1
3841,0
3845,0
3846,0
3847,1
3850,0
3852,1
3853,1
3857,1
386,1
3861,0
3862,0
3864,1
3865,0
3866,0
3868,1
3869,1
3871,1
3875,1
3876,1
3878,0
3879,1
388,1
3880,1
3882,1
3883,0
3884,0
3892,1
3899,0
39,0
3901,1
3904,1
3906,0
3909,1
3910,0
3911,0
3914,1
3915,0
3916,1
3917,1
3918,1
3919,1
392,1
3922,1
3923,0
3924,0
3925,0
3926,0
3927,0
3930,0
3931,0
3934,0
3937,1
3938,0
394,1
3940,1
3942,1
3945,0
3947,1
395,1
3951,1
3952,1
3954,0
3956,0
3957,0
3958,0
3960,0
3961,0
3963,1
3965,1
3966,1
3968,1
3973,1
3976,1
3977,0
3978,1
3979,1
398,0
3980,1
3985,1
3987,1
3988,1
3989,0
399,1
3990,0
3992,1
3998,1
400,0
4001,0
4002,1
4003,1
4004,1
4005,1
4006,0
4007,0
401,1
4011,0
4012,0
4013,1
4016,0
4017,0
402,1
4022,1
4025,0
4026,1
4027,0
4028,0
403,0
4031,0
4032,1
4034,1
4035,1
4039,0
4040,1
4041,0
4042,1
4045,1
4047,0
4048,1
4049,1
4050,1
4051,1
4052,0
4053,0
4057,0
4058,0
406,1
4060,0
4061,1
4063,1
4064,1
4068,1
407,0
4070,1
4071,1
4073,1
4074,1
4075,0
4078,1
4084,1
4086,0
4087,1
409,0
4091,0
4092,0
4093,0
4095,0
4096,0
4097,1
4098,1
4099,1
410,0
4100,0
4101,1
4103,1
4107,1
4109,0
411,0
4111,0
4115,1
4118,1
4119,1
412,1
4121,1
4123,0
4124,1
4125,1
4127,1
4128,1
4129,0
413,0
4130,1
4136,1
4138,1
4139,0
4141,0
4145,1
4146,1
4149,1
415,1
4150,1
4151,0
4152,1
4153,1
4154,1
4155,1
4158,0
416,1
4160,0
4161,1
4162,0
4163,1
4164,1
4170,1
4173,1
4174,0
4175,0
4176,0
4177,1
418,1
4182,1
4185,1
4186,0
4188,1
4189,0
419,0
4190,0
4191,0
4192,1
4193,0
4197,1
420,0
4202,0
4203,1
4206,0
421,1
4213,1
4215,1
4216,1
4217,0
4218,0
4220,1
4221,1
4223,1
4226,1
4230,0
4232,1
4233,0
4234,1
4235,1
4238,1
4243,0
4244,0
4247,0
4249,1
4250,1
4251,0
4252,0
4255,0
426,1
4260,0
4263,1
4267,0
4269,0
4270,0
4271,0
4274,1
4276,0
4280,0
4286,1
4287,1
4292,1
4296,1
4297,1
4298,0
4299,1
430,1
4300,1
4301,1
4302,1
4303,1
4305,0
4306,1
4308,0
4313,0
4315,1
4317,0
4319,0
4320,0
4321,1
4322,0
4324,0
4328,0
4330,0
4333,0
4334,1
4335,0
4337,0
4339,0
434,1
4341,1
4342,1
4343,0
4345,0
4346,1
4347,1
4349,0
4350,0
4352,0
4354,0
4358,1
436,0
4361,1
4363,0
4364,0
4365,0
4366,1
4367,0
4369,0
437,1
4371,1
4372,1
4373,1
4374,1
4377,1
438,0
4382,1
4383,0
4385,0
4386,1
4388,1
4389,0
4390,1
4394,0
4397,1
44,1
440,1
4401,0
4405,1
441,0
4410,1
4412,0
4414,0
442,0
4426,0
4427,1
4429,1
443,1
4430,1
4434,1
4435,0
4436,1
4437,1
4438,0
4439,1
4440,0
4441,0
4443,1
4444,1
4449,1
445,0
4450,1
4454,1
4456,1
4458,1
4459,0
446,1
4461,1
4464,0
4465,0
4468,0
447,1
4470,1
4472,1
4473,1
4475,0
4476,0
4477,1
4478,0
448,0
4481,1
4482,1
4483,0
4484,1
4489,0
449,0
4491,0
4492,0
4495,1
4498,1
45,1
4502,0
4504,0
4505,0
451,1
4510,1
4512,0
4516,1
4519,1
4521,1
4523,0
4527,0
4531,1
4532,0
4533,1
4536,0
4537,1
4538,0
4539,0
4540,0
4546,1
455,0
4551,0
4555,1
4557,1
4558,1
4559,0
4561,1
4563,0
4572,0
4575,1
4577,0
458,0
4580,1
4581,0
4583,1
4585,1
4586,0
4588,1
4589,0
4590,0
4591,1
4592,0
4594,0
4595,1
4596,1
460,1
4600,0
4602,1
4603,0
4604,0
4606,1
4607,0
4608,1
461,0
4610,0
4612,0
4613,1
4616,1
4618,1
462,1
4620,0
4621,0
4622,0
4623,0
4625,1
4627,0
4631,0
4632,1
4634,1
4636,0
4637,1
4638,0
4639,0
4640,0
4644,1
4646,1
4651,1
4652,0
4653,0
4654,1
4656,1
466,0
4660,0
4661,1
4662,1
4663,0
4672,0
4673,1
4674,1
4675,1
468,1
4682,0
4683,1
4684,0
4685,1
4686,0
469,0
4690,1
4694,0
4695,0
4696,0
4698,1
4699,0
47,1
470,0
4700,1
4701,0
4702,1
4703,0
4707,0
4708,0
4710,1
4712,1
4713,1
4714,1
4717,0
4719,0
472,0
4720,1
4721,1
4724,0
4726,0
4727,1
4728,0
473,1
4732,0
4733,0
4734,0
4738,0
474,1
4743,1
4748,1
475,1
4750,0
4752,1
4754,0
4755,0
4759,0
476,0
4760,0
4762,0
4763,1
4764,1
4767,1
4768,0
4773,1
4774,1
4777,0
4778,0
478,0
4780,0
4782,1
4783,1
4784,1
4786,1
4787,0
4790,1
4792,1
4794,0
4795,0
4796,1
4798,0
480,1
4803,0
4804,0
4807,1
4808,1
481,1
4813,1
4814,1
4815,0
4816,0
4817,0
4818,0
482,1
4821,0
4824,0
4825,1
4826,0
4827,0
4828,1
4830,0
4831,1
4832,1
4836,1
4838,1
4841,1
4842,1
4847,1
4849,0
4850,1
4851,1
4855,1
4856,1
4858,1
4859,1
4863,0
4865,0
4868,0
4869,1
487,1
4870,1
4872,0
4873,1
4875,1
4883,0
4884,0
4885,1
4889,1
489,0
4894,1
4895,1
4899,0
4900,0
4901,1
4905,1
4908,0
4909,0
4916,0
4917,1
492,1
4920,1
4921,0
4922,1
4923,1
4924,0
4925,0
4927,0
493,0
4932,1
4934,0
4936,0
4937,0
4938,1
494,0
4942,0
4943,1
4945,1
4946,1
4947,1
4949,1
495,1
4951,1
4952,1
4953,1
4954,0
4955,0
4956,0
4958,0
4959,0
496,1
4960,1
4962,1
4963,1
4964,1
4965,0
4966,1
497,1
4971,0
4974,0
4976,0
4977,0
4979,0
498,0
4980,0
4981,0
4982,1
4983,0
4985,0
4987,1
4989,1
4990,0
4992,1
4997,0
4999,1
50,0
5003,0
5007,0
5008,0
5011,1
5013,1
5014,1
5015,1
5016,0
5017,0
5019,0
5020,1
5022,0
5023,1
5025,1
5029,0
503,0
5031,1
5034,1
5036,0
5037,1
5038,0
5040,0
5041,1
5042,1
5043,0
5045,0
5046,0
505,1
5051,0
5053,1
5054,0
5055,1
5056,1
5057,1
5059,0
506,0
5062,0
5064,0
5065,0
5066,1
5067,0
5068,0
5069,0
5071,0
5072,1
5073,1
5076,1
5078,1
5079,1
5080,0
5081,0
5084,0
5085,1
5087,0
5088,1
5089,0
509,1
5090,1
5092,1
5093,0
5095,1
5096,1
5097,0
5099,1
51,1
5102,0
5105,0
5107,1
5108,1
5109,0
511,1
5110,0
5111,1
5115,1
5117,0
512,1
5120,0
5122,1
5124,0
5125,0
5127,0
5128,0
5131,0
5133,0
5134,1
5136,0
514,0
5141,0
5145,0
5146,0
5147,1
515,0
5150,1
5151,0
5154,0
5157,1
5158,1
5159,0
516,1
5160,0
5161,0
5162,1
5167,1
5168,1
5171,0
5175,0
5178,1
5179,0
5181,1
5183,1
5184,1
5186,0
5187,1
5189,0
519,1
5191,0
5193,1
5195,1
5197,0
5198,1
52,0
5201,1
5203,0
5206,1
5209,0
521,1
5212,0
5216,0
5219,1
522,0
5220,0
5226,1
5228,0
523,0
5233,0
5234,0
5235,0
5238,1
524,1
5242,0
5244,1
5245,0
5246,1
5248,1
5251,0
5253,1
5254,1
5257,0
5258,0
5259,0
5262,1
5263,1
5265,1
5270,1
5271,1
5272,1
5274,1
5275,0
5276,0
5280,0
5281,0
5282,1
5283,1
5284,1
5285,0
5286,0
5289,1
5292,1
5294,1
5295,0
5306,1
5307,1
5308,0
5309,1
5315,0
5316,1
5318,0
532,0
5320,0
5321,0
5323,0
5324,0
5325,0
5329,1
533,1
5330,0
5332,0
5334,0
5335,0
5337,1
5339,1
534,0
5343,0
5344,0
5346,1
5347,1
5348,0
5349,0
535,1
5351,0
5353,1
5355,0
5358,1
5364,1
5367,1
5368,1
5369,0
5370,0
5371,1
5372,1
5374,0
5375,1
5376,1
5377,0
5379,1
5380,0
5381,1
5384,1
5385,0
5388,1
5390,1
5392,0
5395,0
5396,0
540,1
5400,0
5406,1
5409,1
5410,0
5411,0
5413,1
5416,1
5421,0
5422,0
5423,0
5424,1
5425,1
5426,1
5427,1
5428,0
543,0
5430,1
5432,0
5433,1
5435,0
5436,1
5437,0
5439,1
5441,0
5443,1
5446,0
5449,0
545,1
5452,0
5453,0
5455,1
5459,0
546,1
5461,1
5462,1
5463,1
5467,1
5468,1
5469,1
547,1
5470,1
5474,1
5475,1
5476,0
5479,1
548,1
5480,0
5481,0
5483,1
5484,0
5490,0
5493,0
5494,1
5497,1
5499,0
5500,0
5502,0
5503,0
5504,0
5505,0
5508,0
5510,0
5513,0
5514,1
5518,1
5519,0
5521,0
5523,1
5524,0
5525,1
5526,0
5527,0
5529,0
5531,0
5533,0
5534,0
5535,1
5536,1
5538,1
5542,1
5543,1
5544,0
5545,1
5546,0
555,0
5553,1
5554,0
5558,0
5559,1
5561,1
5562,0
5563,1
5565,0
5566,1
5567,1
5568,1
5569,0
557,1
5570,0
5571,1
5572,1
5573,0
5574,0
5575,1
5576,1
5578,0
5580,1
5581,1
559,0
5590,0
5594,0
5596,0
5597,1
5599,1
56,1
560,0
5600,1
5604,0
561,0
5610,0
5612,0
5613,1
5615,0
5616,1
5618,0
562,0
5621,0
5624,1
5625,1
5626,0
5629,1
5631,0
5632,0
5634,0
5635,0
564,1
5640,1
5645,0
5646,0
5651,0
5654,0
5655,0
5656,1
5657,0
5661,0
5662,0
5663,0
5667,1
5668,0
567,0
5671,0
5672,1
5675,0
5677,1
5678,1
568,0
5681,1
5682,1
5683,1
5686,1
5689,1
569,0
5691,1
5692,0
5693,0
5695,0
5696,1
5697,1
5706,1
5707,0
5709,1
5714,0
5715,0
5716,1
572,1
5722,0
5723,1
5726,1
573,0
5730,1
5734,1
5736,1
5738,1
5739,0
574,0
5740,0
5741,1
5742,0
5743,0
5745,1
5747,1
5748,0
5749,1
5750,1
5753,0
5755,1
5757,1
5759,1
5761,0
5762,1
5763,1
5767,1
5768,0
5769,1
577,0
5771,1
5773,0
5776,0
5777,0
5779,0
5780,0
5781,1
5782,0
5786,1
5787,0
5789,1
579,1
5790,1
5791,1
5792,1
5794,0
5796,0
5797,1
58,1
580,0
5800,1
5801,0
5802,0
5805,0
5806,0
5808,1
581,1
5810,1
5811,1
5816,0
5819,1
5820,1
5823,1
5824,1
5825,0
5829,0
583,0
5833,1
5835,0
5836,0
5837,0
5840,1
5842,1
5844,0
5845,0
5847,1
5848,1
5849,0
585,0
5852,1
5853,0
5855,1
5856,1
5857,0
5859,0
5862,0
5865,0
5866,0
5868,0
5869,1
587,1
5871,1
5872,0
5873,0
5875,0
5876,1
5879,0
5881,0
5882,1
5885,1
5886,1
5888,0
589,0
5890,1
5891,0
5893,1
5894,0
5895,1
5896,1
5898,1
590,1
5900,0
5902,0
5907,0
5909,1
5911,0
5915,1
5918,0
5919,0
592,1
5920,0
5921,1
5922,1
5925,0
5926,0
5930,0
5934,1
5937,0
5938,0
5941,1
5942,1
5945,0
5946,0
595,1
5952,0
5957,0
5959,0
5960,1
5961,0
5963,1
5969,1
5971,1
5974,0
5975,0
5976,1
5977,1
5979,1
5981,1
5982,0
5984,1
5985,0
5986,0
5988,0
5989,1
5990,0
5991,1
5992,0
5993,0
5996,1
5998,0
5999,1
6,1
6004,0
6006,1
6007,1
6008,1
6009,1
6010,1
6011,0
6014,0
6015,1
6016,0
602,0
6022,0
6024,1
6025,1
6030,0
6031,0
6033,0
6037,0
6039,1
604,0
6042,1
6044,1
6051,0
6052,1
6055,0
6057,0
6058,0
6061,1
6066,1
6067,0
6068,0
6069,0
607,0
6070,1
6073,0
6076,1
6078,0
6082,1
6084,1
6085,1
6087,0
6088,1
609,0
6091,0
6094,0
6098,0
6100,1
6102,1
6104,0
6109,0
611,1
6110,0
6111,0
6114,1
6115,1
6117,1
6119,0
6121,0
6123,1
6126,1
6127,1
6128,1
6129,0
613,1
6133,1
6136,1
6137,1
6138,0
6139,1
6144,0
6145,1
6147,1
6148,1
615,0
6151,0
6154,0
6155,0
6156,0
6157,1
6158,1
6159,1
6160,1
6162,1
6168,0
6169,0
617,1
6170,0
6171,0
6173,0
6175,0
6183,1
6185,1
6186,0
619,0
6190,0
6191,1
6192,0
6193,1
6195,0
6198,1
6201,0
6202,0
6204,1
6205,0
6206,1
6209,0
6212,1
6216,1
6221,0
6222,0
6224,1
6225,0
623,1
6230,1
6233,1
6234,0
6235,0
6236,1
6238,0
6240,1
6243,1
6249,0
6250,0
6252,0
6254,1
6257,0
6258,1
6260,0
6266,1
6267,1
6268,0
6270,0
6272,0
6275,1
6276,1
6279,1
6281,0
6283,1
6286,1
6287,1
6288,0
6289,0
629,0
6290,0
6291,0
6292,0
6294,1
6296,0
6297,0
6298,1
63,0
6300,0
6301,0
6302,0
6303,0
6305,0
6307,1
6308,0
6309,0
631,1
6310,1
6311,1
6314,0
6318,0
6321,0
6322,0
6323,1
6324,0
6325,1
6328,0
6330,1
6331,1
6333,1
6335,0
6337,1
6338,0
6339,1
6340,1
6341,1
6343,0
6344,1
6345,1
6347,1
6349,1
6351,0
6353,0
6355,1
6358,0
6359,1
6362,1
6366,0
6367,0
6371,1
6377,1
6379,1
638,1
6380,1
6381,0
6382,0
6385,1
6387,0
639,1
6390,1
6391,1
6392,0
6395,0
64,1
6403,1
6406,0
641,1
6411,1
6412,1
6415,0
6417,1
642,0
6420,1
6421,0
6422,0
6423,0
6426,1
6427,1
6429,0
643,0
6436,1
6442,1
6444,0
6445,0
6446,1
6448,1
6451,0
6453,0
6454,0
6455,1
6456,1
6457,1
6460,1
6461,0
6462,1
6463,0
6465,0
6475,0
6476,0
6477,1
6478,1
6480,1
6481,1
6482,1
6484,0
6486,1
6488,0
6489,1
649,0
6490,1
6491,0
6493,1
6494,0
6496,0
6497,1
65,0
650,0
6501,0
6506,1
651,0
6513,1
6516,0
6521,1
6522,1
6523,0
6525,0
6526,0
6527,1
6531,1
6532,1
6533,1
6534,1
6535,1
6537,1
6539,1
6540,1
6542,1
6545,1
6547,0
6548,1
6550,0
6555,1
6556,1
6561,1
6564,1
6565,0
6566,1
6568,1
6569,1
6570,1
6572,0
6576,0
6577,0
658,0
6580,1
6581,0
6582,1
6584,1
6585,1
6587,0
6589,0
659,0
6590,1
6593,0
6596,0
6597,1
660,1
6601,0
6602,0
6603,1
6604,0
6606,0
6609,0
6612,1
6614,0
6619,0
6620,1
6621,0
6626,0
6634,0
6635,1
6637,0
6638,1
6640,0
6641,1
6642,0
6644,1
6645,0
6648,1
6649,1
6654,1
6656,1
6658,0
6661,1
6662,0
6663,0
6665,1
6666,1
6667,0
6668,1
6669,1
6671,0
6672,1
6675,0
6676,1
6677,1
668,0
6681,0
6683,0
6686,1
6687,1
6688,0
6689,0
6691,0
6692,1
6693,0
6694,0
6699,0
670,0
6702,1
6704,1
6706,0
6707,0
6708,1
671,1
6712,1
6714,0
6715,1
6716,0
6717,0
6718,0
6721,1
6728,0
6730,1
6731,0
6734,1
6735,0
6736,0
6737,0
6738,1
6739,0
6740,0
6741,0
6742,0
6747,0
6753,0
6754,1
6755,0
6757,1
6758,0
676,1
6764,1
6765,1
6766,1
6769,0
6772,1
6774,0
6777,1
6778,1
678,0
6780,0
6781,1
6782,0
6785,0
6788,0
679,1
6790,1
6793,0
6795,1
6797,0
68,0
6801,1
6804,1
6805,0
6807,1
6808,0
6809,1
681,1
6810,1
6814,0
6815,0
6817,1
6820,0
6822,0
6824,1
6825,1
6826,0
6829,1
683,1
6830,0
6831,1
6832,0
6836,0
6837,0
6838,0
6840,1
6842,0
6843,0
6844,0
6845,1
6846,0
6847,1
6848,1
6849,0
6851,0
6852,0
6853,0
6854,0
6855,1
6856,1
6859,1
686,1
6860,0
6861,0
6864,0
6866,1
6868,1
687,0
6875,1
6876,0
6877,1
6881,0
6882,1
6884,0
6885,0
6891,1
6892,1
6895,1
6897,0
6898,0
6899,1
69,1
6904,0
6906,1
6908,0
6910,1
6912,0
6913,0
6916,1
6917,1
6918,0
6920,1
6921,0
6922,1
6923,1
6926,1
6927,1
6928,0
6930,1
6934,0
6935,0
6936,1
6939,0
6940,1
6942,0
6945,1
6947,0
6949,0
6950,1
6952,0
6953,0
6954,0
6956,1
6957,0
6961,0
6962,0
6963,1
6964,0
6965,1
6967,0
697,0
6970,1
6972,1
6973,0
6976,0
6979,1
6980,0
6982,0
6983,0
6986,0
6991,0
6994,1
6996,0
6997,1
6999,1
7000,1
7003,1
7005,1
7007,0
7009,1
701,0
7013,1
7015,1
7016,1
7017,1
7018,0
7019,1
702,0
7020,0
7021,0
7024,0
7025,0
7026,0
7028,0
7029,0
7030,0
7033,0
7034,0
7039,0
7041,1
7043,0
7044,1
7045,0
7048,1
7049,1
7050,1
7051,1
7053,1
7054,1
7057,0
7058,0
7060,0
7061,0
7063,1
7066,1
707,0
7070,0
7073,1
7074,1
7079,1
7080,0
7082,1
7083,0
7085,1
7086,0
7088,1
7091,0
7096,0
7097,1
7099,0
7100,0
7101,0
7102,0
7103,1
7104,0
7106,0
7107,1
7108,1
7109,1
711,1
7110,1
7112,1
7114,1
7116,1
7120,0
7122,1
7125,1
7129,0
7130,0
7131,1
7139,0
714,0
7141,0
7143,0
7144,1
7145,1
7146,0
7150,1
7151,1
7154,0
7156,0
7157,1
7160,1
7161,1
7163,1
7166,0
7168,1
717,1
7170,1
7175,1
7177,1
7178,0
718,1
7180,1
7181,0
7183,0
7185,0
7188,1
7190,1
7191,0
7192,1
7194,1
7196,1
7197,1
7198,0
7203,1
7204,0
7206,0
7208,0
7209,1
7210,1
7211,0
7212,0
7213,0
7215,0
7216,1
7217,0
7218,1
7219,1
722,1
7220,1
7221,1
7222,1
7223,1
7227,0
7229,0
723,1
7231,0
7234,0
7235,0
7236,1
7238,0
7239,1
7240,1
7243,1
7248,1
725,0
7251,1
7252,0
7254,1
7255,1
7256,0
726,1
7261,1
7262,0
7263,0
7266,0
7271,1
7273,1
7274,1
7275,1
7276,1
7277,0
7279,1
728,0
7281,0
7282,1
7285,1
7288,1
7289,0
729,1
7291,1
7292,0
7293,0
7296,0
7297,1
7299,1
7301,0
7303,1
7311,0
7313,1
7315,0
7317,0
7321,0
7322,0
7326,1
7329,1
733,1
7330,1
7334,0
7335,1
7338,0
7339,1
7343,0
7345,0
7347,1
7350,0
7357,1
7358,0
7359,1
7360,1
7361,1
7362,1
7363,1
7364,0
7365,0
7369,0
7372,1
7373,0
7374,0
7375,1
7378,0
7379,0
738,0
7381,1
7382,0
7386,0
7387,1
7390,0
7391,0
7392,1
7394,1
7395,1
7396,1
7399,1
74,0
7401,1
7402,1
7408,1
7409,1
7411,1
7412,1
7413,1
7419,1
742,0
7422,0
7424,1
7425,1
7428,1
7430,0
7431,1
7434,1
7436,1
7437,1
7438,0
7441,0
7443,0
7444,0
7445,0
7452,0
7454,0
7456,0
746,1
7464,0
7465,0
7466,0
7468,1
7469,1
7471,0
7473,1
7474,1
7475,0
7477,0
7479,1
748,1
7480,1
7481,1
7482,0
7483,0
7484,1
7486,1
7488,1
7489,0
749,1
7491,0
7493,1
7495,0
7496,1
7498,0
750,0
7501,1
7504,0
7506,0
7507,1
7509,0
751,0
7510,1
7511,1
7515,1
7517,0
7520,1
7527,1
7529,1
753,0
7533,0
7539,1
7540,1
7542,1
7543,0
7544,0
7545,1
7547,0
7548,1
755,1
7550,1
7554,1
7555,1
7556,0
7557,1
7558,1
7560,0
7561,1
7563,0
7565,0
7566,1
7571,1
7575,0
7576,0
7578,0
7580,1
7582,1
7583,0
7584,0
7585,0
7586,0
7587,0
7588,1
7589,0
759,0
7590,1
7593,1
7595,1
7596,1
7599,0
760,0
7600,1
7603,1
7606,0
7610,0
7611,1
7612,0
7614,1
7619,1
762,0
7620,1
7623,1
7625,1
7626,0
7627,1
7628,1
7629,1
763,1
7630,0
7631,0
7636,1
7638,0
764,0
7640,1
7641,0
7642,0
7643,0
7647,0
7651,0
7652,1
7653,0
7657,0
7662,1
7666,0
7667,0
7669,1
7670,1
7672,0
7679,0
7681,0
7684,1
7685,0
7686,0
7687,1
7688,1
7691,1
7694,0
7695,0
7696,1
7697,0
7698,0
77,0
7700,1
7704,1
7705,1
7707,0
771,0
7710,0
7712,1
772,0
7721,1
7722,1
7723,1
7725,0
7726,1
7728,1
7734,0
7737,0
7738,1
7739,1
7740,0
7742,1
7743,1
7745,0
7746,1
7748,0
775,1
7750,1
7753,0
7754,1
7755,1
7756,1
7757,0
7758,0
7759,0
7760,0
7761,0
7764,1
7765,1
7766,0
7767,1
7768,0
7769,1
7770,0
7771,1
7773,1
7774,0
7775,0
7776,1
7777,0
7781,1
7783,0
7784,1
7786,1
7787,0
7788,0
7792,0
7794,0
7795,1
7798,1
7799,0
78,0
780,1
7801,1
7802,0
7803,0
7805,1
7806,1
7808,1
7809,1
7810,0
7813,1
7816,1
7818,1
782,1
7821,1
7822,1
7825,1
7826,1
7829,1
783,0
7830,1
7831,1
7832,0
7833,0
7834,0
7835,1
7836,1
7837,1
7838,0
784,1
7840,0
7841,0
7843,1
7844,1
7849,0
785,0
7851,1
7856,1
786,1
7865,1
7866,0
7867,0
7869,1
787,0
7871,1
7875,1
7876,1
7880,1
7882,1
7883,0
7885,1
7887,0
7889,1
7890,0
7895,0
7897,0
7898,1
7899,1
790,1
7900,1
7901,0
7902,0
7903,0
791,1
7912,1
7914,1
7915,1
7918,1
7919,1
792,0
7920,0
7921,1
7925,1
7930,1
7931,0
7932,0
7933,1
7939,0
7941,0
7942,1
7948,1
7949,0
7950,1
7951,0
7953,0
7958,1
796,0
7960,0
7964,1
7966,0
7968,0
7969,1
797,0
7970,1
7972,1
7973,1
7975,1
7976,0
7978,0
7980,1
7985,0
7987,1
7988,1
799,0
7990,1
7991,1
7992,0
7998,0
7999,0
8,0
80,0
800,1
8002,0
8007,1
801,1
8012,1
8016,0
802,0
8024,1
8028,1
8030,0
8031,1
8032,0
8033,1
8035,1
8039,1
804,1
8040,0
8042,1
8043,0
8044,0
8047,0
8051,1
8052,1
8053,1
8056,0
8057,0
8062,1
8063,0
8064,1
8066,0
8067,1
8068,0
807,0
8071,1
8076,0
8077,1
8078,0
8079,0
8080,0
8083,0
8085,1
8086,0
8087,0
8088,1
8089,0
8092,0
8094,0
8095,1
8097,0
8098,0
8099,0
8100,0
8102,0
8105,0
8106,1
8107,0
8109,0
8110,1
8115,1
812,1
8121,0
8123,1
8124,1
8125,1
8126,1
8128,1
8129,1
8131,1
8132,0
8133,1
8134,1
8135,0
8137,1
8140,1
8142,0
8144,0
8149,0
8150,1
8151,1
8152,0
8156,0
8159,0
8161,1
8162,0
8163,1
8166,0
8167,0
8169,0
8170,0
8171,0
8172,1
8173,1
8175,1
8178,0
8179,0
8181,0
8182,0
8184,0
8190,1
8194,0
8196,0
8197,1
8200,1
8205,1
8207,0
8209,1
8210,1
8211,0
8212,1
8213,1
8215,0
8219,1
8220,0
8221,0
8224,1
8225,1
8226,0
8228,0
8232,0
8237,1
8239,0
824,1
8241,1
8243,1
8244,0
8245,0
825,1
8252,0
8254,0
8258,1
8259,1
8261,0
8263,0
8264,1
8268,0
8270,0
8271,1
8275,1
8276,1
8278,0
8280,0
8282,0
8284,0
8286,1
8288,1
8289,1
829,1
8295,0
8297,1
8298,1
8299,0
8302,0
8305,0
8306,0
8309,1
8314,1
8315,0
8318,0
8320,0
8321,1
8322,1
8323,1
8324,0
8325,1
833,1
8333,0
8335,1
8337,0
8338,0
8339,0
8341,1
8342,1
8344,0
8345,1
8347,0
835,1
8350,0
8351,0
8352,1
8353,1
8354,1
8359,1
8365,0
8369,1
837,1
8370,1
8372,1
8374,0
8376,1
8377,1
8379,0
838,0
8380,0
8381,1
8382,1
8385,1
8386,0
8387,1
839,1
8390,1
8392,0
8393,1
8394,1
8395,1
8397,1
840,0
8400,1
8401,1
8403,0
8406,0
8409,0
841,0
8411,1
8412,0
8413,1
8415,0
8416,0
8419,1
8422,0
8423,0
8424,1
8427,0
8428,1
843,0
8430,0
8432,1
8434,1
8435,1
8438,0
8439,1
8440,0
8441,0
8442,0
8443,0
8444,1
8445,1
8446,0
8448,0
8449,1
845,0
8451,0
8453,1
8455,0
8458,0
846,0
8466,1
8469,0
847,0
8472,1
8473,0
8476,1
8478,1
8480,1
8482,1
8485,0
8486,1
8487,0
8488,1
8489,0
849,0
8492,1
8494,0
8495,0
8496,1
8497,1
85,0
8500,1
8502,1
8503,1
8504,0
8506,1
8508,1
8509,1
8511,1
8512,1
8513,1
8514,0
8516,1
8517,1
8519,1
8520,1
8523,0
8524,0
8526,0
8527,0
8528,0
8529,1
853,1
8531,0
8532,1
8533,0
8535,0
8537,1
854,1
8540,1
8543,1
8544,1
8545,0
8546,0
8547,1
8550,0
8551,1
8555,1
8556,1
8557,0
8558,0
8559,0
856,1
8560,0
8561,1
8564,1
8567,1
8569,1
8570,0
8571,0
8572,0
8574,1
8578,0
8579,1
858,1
8581,1
8582,0
8583,0
8584,0
8585,1
8586,0
8587,0
8588,0
8591,0
8592,0
8594,0
8595,0
8597,1
8598,0
860,0
8601,0
8602,1
8603,1
8604,0
8605,0
8608,0
8612,1
8613,0
8614,1
8616,0
8617,1
8618,1
8619,0
862,1
8621,1
8622,1
8628,1
863,1
8631,0
8632,1
8634,1
8635,0
8637,0
8639,1
864,1
8642,1
8647,0
8648,1
8649,0
865,1
8656,1
8657,0
8659,0
8661,0
8667,0
867,0
8670,0
8671,1
8676,1
8679,1
8681,0
8682,0
8684,1
8689,1
8691,0
8692,0
8696,1
870,1
8700,0
8701,0
8704,1
8705,0
8707,0
871,0
8710,0
8713,1
8714,1
8715,1
8720,1
8722,0
8723,1
8724,1
8725,0
873,1
8732,1
874,0
8742,1
8744,0
8745,1
8746,0
8747,1
8748,1
8749,1
8754,0
8757,1
8758,0
8759,0
8760,1
8762,1
8763,1
8764,1
8768,0
8769,0
877,1
8770,1
8772,0
8773,1
8774,1
8775,0
8777,0
8779,1
878,1
8781,1
8784,1
8785,1
8786,0
8787,0
8788,1
8791,0
8797,0
8798,1
88,0
880,0
8801,1
8802,0
8805,0
8808,1
8809,0
881,1
8810,0
8815,0
8817,0
882,0
8820,1
8821,1
8827,0
8828,1
883,1
8831,1
8832,1
8834,1
8835,0
8837,1
8838,0
884,1
8842,1
8843,0
8844,0
8846,0
8847,1
8848,1
8849,0
885,1
8851,0
8852,1
8853,0
8855,0
8856,1
8858,1
8864,1
8865,0
8867,1
8868,0
887,1
8871,1
8872,1
8876,0
8877,0
8879,1
888,0
8881,0
8882,0
8883,1
8887,0
8888,1
8889,1
8891,1
8892,1
8893,1
8895,1
8896,0
8897,0
8900,0
8903,0
8904,1
8906,0
891,1
8914,1
8915,0
8916,1
8917,1
8920,0
8922,0
8924,0
8925,1
8926,1
8927,0
8928,1
8929,1
8930,1
8931,0
8932,0
8934,1
8938,0
8939,0
894,1
8940,0
8941,0
8942,0
8943,0
8944,0
8947,0
8948,1
8950,1
8952,1
8953,1
8955,0
8957,0
8959,1
